transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,age,age_group,job_title,job_industry_category,wealth_segment,owns_car,postcode,state,property_valuation,country,recency,owns_car_flag
19095,92,2127,7/22/2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65,Female,66,47,40-50,Web Designer I,Manufacturing,Mass Customer,No,3207,Victoria,12,Australia,161,0
5023,66,2127,2/21/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,66,47,40-50,Web Designer I,Manufacturing,Mass Customer,No,3207,Victoria,12,Australia,312,0
4155,92,585,9/24/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,8/10/1994,155.65,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,97,1
15182,72,274,8/3/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,5/22/2006,90.1,Female,66,45,40-50,Social Worker,Health,Mass Customer,Yes,3205,Victoria,8,Australia,149,1
4473,49,274,7/30/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2/9/1997,133.38,Female,66,45,40-50,Social Worker,Health,Mass Customer,Yes,3205,Victoria,8,Australia,153,1
7880,30,585,7/4/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,11/10/1991,299.27,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,179,1
8584,8,585,5/21/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,11/7/1991,187.39,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,223,1
11400,5,274,3/27/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,4/16/2011,114.93,Female,66,45,40-50,Social Worker,Health,Mass Customer,Yes,3205,Victoria,8,Australia,278,1
16628,65,585,3/13/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,10/2/1992,1028.76,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,292,1
8090,82,585,2/23/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,12/16/1998,459.46,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,310,1
15641,4,274,2/10/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,4/16/2011,451.65,Female,66,45,40-50,Social Worker,Health,Mass Customer,Yes,3205,Victoria,8,Australia,323,1
3665,50,585,1/31/2017,TRUE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,4/10/2012,43.97,Female,66,43,40-50,Pharmacist,Health,Mass Customer,Yes,4179,QLD,4,Australia,333,1
8312,23,717,12/16/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,5/26/1993,75.75,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,14,1
14170,50,756,12/5/2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2/9/1997,43.97,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,25,1
2319,35,756,11/15/2017,TRUE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,3/16/2011,903.11,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,45,1
13766,70,717,9/25/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,10/24/1995,198.29,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,96,1
4433,78,756,9/20/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,8/7/2004,1055.82,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,101,1
3809,2,756,9/13/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,8/29/2011,17.87,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,108,1
9159,35,717,8/18/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,6/7/2010,903.11,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,134,1
14975,49,717,7/26/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,7/21/2003,133.38,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,157,1
4467,87,717,6/24/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,707.4,9/10/2003,471.6,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,189,1
12733,23,756,4/15/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,5/7/2011,75.75,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,259,1
1326,91,756,3/28/2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,75.26,6/9/2013,25.09,Female,65,47,40-50,Computer Systems Analyst IV,Manufacturing,Mass Customer,Yes,3750,Victoria,7,Australia,277,1
4976,9,717,3/4/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,8/17/2004,75.14,Male,65,45,40-50,VP Product Management,Manufacturing,Mass Customer,Yes,2567,New South Wales,9,Australia,301,1
19710,93,45,11/17/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94,Male,64,46,40-50,Senior Financial Analyst,Financial Services,Mass Customer,No,2480,New South Wales,3,Australia,43,0
9190,29,1557,10/16/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,11/22/2016,135.85,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,75,0
12682,3,1150,9/18/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1/10/2011,1702.55,Female,64,46,40-50,Information Systems Manager,Financial Services,Mass Customer,Yes,4502,QLD,4,Australia,103,1
11846,51,1557,9/14/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,107,0
9567,2,45,8/19/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Male,64,46,40-50,Senior Financial Analyst,Financial Services,Mass Customer,No,2480,New South Wales,3,Australia,133,0
17888,5,1150,8/4/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,12/16/1998,114.93,Female,64,46,40-50,Information Systems Manager,Financial Services,Mass Customer,Yes,4502,QLD,4,Australia,148,1
6905,57,1150,7/22/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,5/7/2011,1630.25,Female,64,46,40-50,Information Systems Manager,Financial Services,Mass Customer,Yes,4502,QLD,4,Australia,161,1
7322,20,45,7/9/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/5/2010,195.34,Male,64,46,40-50,Senior Financial Analyst,Financial Services,Mass Customer,No,2480,New South Wales,3,Australia,174,0
16416,16,1557,4/30/2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,9/9/1994,182.81,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,244,0
5196,57,1150,4/19/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,7/15/1993,1630.25,Female,64,46,40-50,Information Systems Manager,Financial Services,Mass Customer,Yes,4502,QLD,4,Australia,255,1
9748,10,1557,3/17/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,288,0
10262,26,1557,3/12/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,293,0
16112,26,1150,2/3/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,7/25/2004,1230.3,Female,64,46,40-50,Information Systems Manager,Financial Services,Mass Customer,Yes,4502,QLD,4,Australia,330,1
15118,26,1557,1/24/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,5/26/1993,1230.3,Male,64,46,40-50,Speech Pathologist,Financial Services,Mass Customer,No,2768,New South Wales,9,Australia,340,0
9762,60,484,12/11/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,8/24/2011,217.51,Male,64,47,40-50,Programmer IV,Manufacturing,Mass Customer,No,2037,New South Wales,9,Australia,19,0
4353,41,484,11/2/2017,TRUE,Cancelled,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24,Male,64,47,40-50,Programmer IV,Manufacturing,Mass Customer,No,2037,New South Wales,9,Australia,58,0
14927,77,484,10/27/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,64,47,40-50,Programmer IV,Manufacturing,Mass Customer,No,2037,New South Wales,9,Australia,64,0
5669,35,525,9/2/2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,3/16/2011,903.11,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,119,1
8134,2,525,8/11/2017,TRUE,Approved,Solex,Standard,medium,medium,71.49,53.62,9/15/2012,17.87,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,141,1
5747,64,484,7/25/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89,Male,64,47,40-50,Programmer IV,Manufacturing,Mass Customer,No,2037,New South Wales,9,Australia,158,0
6463,79,525,7/16/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,167,1
4520,60,525,7/13/2017,TRUE,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,5/21/2015,217.51,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,170,1
4742,40,525,7/7/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,4/12/1993,583.27,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,176,1
15141,29,525,6/29/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,12/19/1995,135.85,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,184,1
8490,51,525,5/21/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,10/4/1997,802.26,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,223,1
14052,8,525,3/21/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,8/4/2007,187.39,Male,64,41,40-50,Chemical Engineer,Manufacturing,Mass Customer,Yes,3282,Victoria,2,Australia,284,1
7608,66,484,1/15/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Male,64,47,40-50,Programmer IV,Manufacturing,Mass Customer,No,2037,New South Wales,9,Australia,349,0
6949,4,3183,12/19/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,8/9/2005,451.65,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,11,0
16571,65,41,12/1/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,29,0
16604,97,41,11/29/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,3/29/2016,50.66,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,31,0
18512,91,41,11/14/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,7/26/1999,25.09,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,46,0
14050,4,2160,11/13/2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,4/16/2011,451.65,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,47,1
16599,90,2160,9/8/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,1/16/2004,72.6,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,113,1
18926,23,3183,8/6/2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,10/2/1993,75.75,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,146,0
3342,67,41,8/3/2017,FALSE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,149,0
15822,67,3183,7/21/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,162,0
14571,57,41,7/9/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,174,0
9497,81,3183,7/4/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,7/10/1991,64.51,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,179,0
17013,41,3183,6/25/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,188,0
7587,99,2160,6/20/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,5/6/1991,456.45,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,193,1
11520,40,3183,5/14/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,230,0
1629,78,2160,5/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,9/9/2003,1055.82,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,234,1
9750,62,41,4/18/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,256,0
1677,82,41,4/15/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,8/10/2015,459.46,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,259,0
8271,67,3183,3/24/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,281,0
5910,25,41,2/22/2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,311,0
4560,28,2160,2/14/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,11/10/1991,133.78,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,319,1
15262,1,41,1/24/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,11/14/2016,448.68,Male,64,45,40-50,Food Chemist,Health,Mass Customer,No,3350,Victoria,9,Australia,340,0
5727,77,3183,1/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,64,47,40-50,Junior Executive,Health,Mass Customer,No,3165,Victoria,10,Australia,355,0
16398,43,2160,1/1/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,4/10/2012,502.47,Female,64,50,40-50,Recruiter,Health,Mass Customer,Yes,3172,Victoria,8,Australia,363,1
16036,66,3488,12/13/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,5/22/2000,64.93,Male,63,46,40-50,Speech Pathologist,Manufacturing,Mass Customer,Yes,2136,New South Wales,10,Australia,17,1
871,38,3488,10/22/2017,FALSE,Approved,Solex,Standard,medium,medium,1577.53,826.51,5/10/1997,751.02,Male,63,46,40-50,Speech Pathologist,Manufacturing,Mass Customer,Yes,2136,New South Wales,10,Australia,69,1
19296,43,1676,10/4/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,2/9/1997,502.47,Male,63,46,40-50,Information Systems Manager,Health,Mass Customer,No,2250,New South Wales,8,Australia,87,0
1164,54,1676,8/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,8/10/2015,1279.4,Male,63,46,40-50,Information Systems Manager,Health,Mass Customer,No,2250,New South Wales,8,Australia,143,0
9519,33,1676,8/4/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,12/4/1999,144.26,Male,63,46,40-50,Information Systems Manager,Health,Mass Customer,No,2250,New South Wales,8,Australia,148,0
11086,55,1676,3/21/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,4/16/2011,1295.43,Male,63,46,40-50,Information Systems Manager,Health,Mass Customer,No,2250,New South Wales,8,Australia,284,0
16835,12,1676,2/19/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,7/20/1993,1069.55,Male,63,46,40-50,Information Systems Manager,Health,Mass Customer,No,2250,New South Wales,8,Australia,314,0
9777,31,2183,12/22/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,3/22/2002,57.73,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,8,1
2640,20,2183,12/20/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,5/26/1993,195.34,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,10,1
4741,80,2183,12/15/2017,FALSE,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,8/10/2015,139.23,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,15,1
13791,2,1261,11/12/2017,FALSE,Approved,Solex,Standard,medium,medium,71.49,53.62,12/2/2012,17.87,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,48,0
18954,28,2183,10/20/2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,12/19/1995,133.78,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,71,1
5664,8,2183,10/8/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,9/9/1994,187.39,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,83,1
3865,62,1261,9/30/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,91,0
4324,41,2183,9/17/2017,FALSE,Approved,Solex,Road,medium,medium,416.98,312.74,12/11/2007,104.24,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,104,1
11017,38,1261,9/2/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,3/16/2011,751.02,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,119,0
8044,28,1261,8/13/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,8/5/1991,133.78,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,139,0
10989,51,2183,8/4/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,11/25/2001,802.26,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,148,1
3333,94,2183,6/11/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,3/29/2016,641.64,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,202,1
8381,4,2183,6/1/2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,11/7/1991,451.65,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,212,1
9902,51,2183,5/30/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2/9/1997,802.26,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,214,1
134,78,2183,5/9/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/10/1991,1055.82,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,235,1
16791,1,2183,5/9/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,4/16/2011,448.68,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,235,1
17160,78,2183,3/10/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,7/10/1991,1055.82,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,295,1
15351,36,2183,3/8/2017,FALSE,Approved,Solex,Standard,low,medium,945.04,507.58,6/7/2010,437.46,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,297,1
10171,66,1261,2/22/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,311,0
19704,36,1261,1/15/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,12/19/1995,437.46,Female,61,50,40-50,Legal Assistant,Manufacturing,Mass Customer,No,4127,QLD,2,Australia,349,0
6290,25,199,12/15/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34,Female,61,43,40-50,Junior Executive,Health,Mass Customer,Yes,2138,New South Wales,8,Australia,15,1
11641,70,199,9/2/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,8/31/2002,198.29,Female,61,43,40-50,Junior Executive,Health,Mass Customer,Yes,2138,New South Wales,8,Australia,119,1
4090,37,199,6/29/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,5/10/1997,1544.61,Female,61,43,40-50,Junior Executive,Health,Mass Customer,Yes,2138,New South Wales,8,Australia,184,1
17774,70,199,2/6/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,12/6/2016,198.29,Female,61,43,40-50,Junior Executive,Health,Mass Customer,Yes,2138,New South Wales,8,Australia,327,1
4072,28,1135,7/19/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,10/11/1992,133.78,Female,60,41,40-50,Software Engineer IV,Financial Services,Mass Customer,Yes,2539,New South Wales,6,Australia,164,1
482,17,1135,4/22/2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,614.8,4/5/1996,409.86,Female,60,41,40-50,Software Engineer IV,Financial Services,Mass Customer,Yes,2539,New South Wales,6,Australia,252,1
11730,46,1135,4/6/2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,74.51,4/10/2012,1215.34,Female,60,41,40-50,Software Engineer IV,Financial Services,Mass Customer,Yes,2539,New South Wales,6,Australia,268,1
18981,49,268,10/22/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38,Female,60,43,40-50,Chemical Engineer,Manufacturing,Mass Customer,No,2752,New South Wales,9,Australia,69,0
3627,51,268,9/5/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Female,60,43,40-50,Chemical Engineer,Manufacturing,Mass Customer,No,2752,New South Wales,9,Australia,116,0
16499,85,268,8/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28,Female,60,43,40-50,Chemical Engineer,Manufacturing,Mass Customer,No,2752,New South Wales,9,Australia,144,0
6056,39,268,1/22/2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,6/7/2010,1230.27,Female,60,43,40-50,Chemical Engineer,Manufacturing,Mass Customer,No,2752,New South Wales,9,Australia,342,0
10410,5,1656,10/7/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/17/2004,114.93,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,84,1
332,71,1656,8/2/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,5/22/2006,737.17,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,150,1
2907,21,1656,7/25/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,2/4/2016,690.49,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,158,1
9593,52,1656,7/23/2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,10/4/1997,450.77,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,160,1
3551,86,1656,4/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,7/26/1999,110.56,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,266,1
13838,14,1656,2/17/2017,TRUE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,9/9/1994,152.55,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,316,1
19463,44,1116,12/23/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,5/9/2011,1660.88,Female,59,47,40-50,Assistant Manager,Health,Mass Customer,Yes,2527,New South Wales,9,Australia,7,1
6586,21,1116,10/10/2017,FALSE,Approved,Solex,Standard,medium,large,1071.23,380.74,7/12/1994,690.49,Female,59,47,40-50,Assistant Manager,Health,Mass Customer,Yes,2527,New South Wales,9,Australia,81,1
16707,3,1116,1/19/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,8/20/2010,1702.55,Female,59,47,40-50,Assistant Manager,Health,Mass Customer,Yes,2527,New South Wales,9,Australia,345,1
4809,40,1831,7/18/2017,FALSE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Male,58,44,40-50,Social Worker,Health,Mass Customer,No,3630,Victoria,3,Australia,165,0
