transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,profit,gender,past_3_years_bike_related_purchases,age,age_group,job_title,job_industry_category,wealth_segment,owns_car,postcode,state,property_valuation,country,recency,owns_car_flag
1645,23,450,10/9/2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,11/10/1991,75.75,Female,5,46,40-50,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,2096,New South Wales,10,Australia,82,1
2085,77,307,10/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,9/9/2003,445.21,Male,55,37,30-40,Clinical Specialist,Health,Affluent Customer,Yes,3152,Victoria,9,Australia,82,1
2502,12,318,10/9/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,9/9/1994,1069.55,Female,21,52,50-60,Programmer III,Retail,Affluent Customer,Yes,2365,New South Wales,2,Australia,82,1
3108,88,2796,10/9/2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,12/16/1998,817.36,Female,52,44,40-50,Web Designer II,Manufacturing,Mass Customer,No,2343,New South Wales,2,Australia,82,0
3138,64,728,10/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,5/18/2012,872.89,Male,60,65,60+,VP Accounting,Financial Services,Mass Customer,Yes,3429,Victoria,6,Australia,82,1
3678,0,124,10/9/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,8/31/2002,167.21,Female,27,26,<30,Administrative Assistant II,Health,High Net Worth,Yes,3074,Victoria,8,Australia,82,1
3748,14,37,10/9/2017,FALSE,Approved,Solex,Standard,high,large,1842.92,1105.75,10/24/1995,737.17,Female,46,36,30-40,Social Worker,Health,High Net Worth,No,4726,QLD,1,Australia,82,0
4791,5,488,10/9/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/4/2007,114.93,Female,24,41,40-50,Help Desk Operator,Property,Mass Customer,Yes,3564,Victoria,2,Australia,82,1
4964,27,1524,10/9/2017,FALSE,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,10/11/1992,110.81,Female,7,46,40-50,Administrative Officer,Financial Services,Mass Customer,Yes,2760,New South Wales,8,Australia,82,1
5353,97,3367,10/9/2017,TRUE,Approved,Solex,Standard,medium,large,202.62,151.96,8/10/1994,50.66,Female,75,21,<30,Librarian,Entertainment,Mass Customer,Yes,3677,Victoria,2,Australia,82,1
5787,42,2078,10/9/2017,TRUE,Cancelled,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1,Female,15,32,30-40,Computer Systems Analyst III,Manufacturing,Mass Customer,No,2505,New South Wales,9,Australia,82,0
5788,67,1489,10/9/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,17,28,<30,Teacher,Health,Mass Customer,No,2289,New South Wales,9,Australia,82,0
6912,100,166,10/9/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Male,54,66,60+,Structural Analysis Engineer,Manufacturing,Affluent Customer,No,4300,QLD,4,Australia,82,0
7205,0,1325,10/9/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,5/9/2011,104.24,Male,67,53,50-60,Account Executive,Argiculture,High Net Worth,Yes,4019,QLD,4,Australia,82,1
7612,96,331,10/9/2017,TRUE,Approved,WeareA2B,Road,low,small,1172.78,1043.77,5/6/1991,129.01,Male,87,23,<30,Desktop Support Technician,Health,Mass Customer,Yes,2088,New South Wales,8,Australia,82,1
7991,51,2440,10/9/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Female,17,62,60+,Engineer II,Manufacturing,Affluent Customer,No,2508,New South Wales,9,Australia,82,0
8501,43,1515,10/9/2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,649.49,5/9/2011,502.47,Male,80,31,30-40,Geological Engineer,Manufacturing,Mass Customer,Yes,2211,New South Wales,10,Australia,82,1
10736,0,2240,10/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2/16/2003,133.38,Male,4,52,50-60,Automation Specialist III,Manufacturing,High Net Worth,Yes,3043,Victoria,7,Australia,82,1
11573,82,3387,10/9/2017,TRUE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,12/6/2016,459.46,Female,19,45,40-50,General Manager,Manufacturing,Affluent Customer,Yes,2261,New South Wales,9,Australia,82,1
11925,41,1621,10/9/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,5/10/1997,104.24,Female,10,47,40-50,Social Worker,Health,Mass Customer,No,2131,New South Wales,8,Australia,82,0
13221,83,1682,10/9/2017,TRUE,Approved,Solex,Touring,medium,large,2083.94,675.03,5/10/2005,1408.91,Female,93,61,60+,Structural Engineer,Manufacturing,Affluent Customer,Yes,3145,Victoria,12,Australia,82,1
14118,28,2359,10/9/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,7/9/2016,187.39,Female,80,35,30-40,Mechanical Systems Engineer,Property,High Net Worth,Yes,4825,QLD,3,Australia,82,1
14368,19,2546,10/9/2017,FALSE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Female,45,41,40-50,Assistant Professor,Manufacturing,High Net Worth,No,3351,Victoria,5,Australia,82,0
15179,5,1900,10/9/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Male,67,41,40-50,Safety Technician II,Financial Services,Affluent Customer,Yes,4078,QLD,6,Australia,82,1
15235,10,3103,10/9/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Female,5,68,60+,Safety Technician II,Retail,Mass Customer,No,4014,QLD,7,Australia,82,0
17101,65,1890,10/9/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,5/21/2015,1028.76,Male,89,49,40-50,Analyst Programmer,Financial Services,Mass Customer,No,4032,QLD,7,Australia,82,0
17418,49,1375,10/9/2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,10/4/1997,133.38,Male,36,43,40-50,Analog Circuit Design manager,Financial Services,Affluent Customer,No,3156,Victoria,8,Australia,82,0
17973,47,846,10/9/2017,TRUE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,10/1/2006,189.28,Male,60,67,60+,Geologist I,Manufacturing,Affluent Customer,No,2147,New South Wales,9,Australia,82,0
19679,24,2336,10/9/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,5/7/2011,957.02,Male,59,43,40-50,Dental Hygienist,Health,Affluent Customer,No,2566,New South Wales,8,Australia,82,0
820,32,3467,10/8/2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/22/2002,431.33,Male,31,41,40-50,VP Quality Control,IT,Mass Customer,No,4350,QLD,6,Australia,83,0
1290,38,367,10/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,12/11/2007,751.02,Female,93,36,30-40,Programmer II,Manufacturing,Mass Customer,Yes,2179,New South Wales,12,Australia,83,1
1512,48,461,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,4/10/2012,812.44,Female,19,42,40-50,Social Worker,Health,Mass Customer,Yes,2118,New South Wales,10,Australia,83,1
2512,26,2665,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,8/2/2015,1230.3,Male,43,56,50-60,Project Manager,Telecommunications,Mass Customer,Yes,2566,New South Wales,8,Australia,83,1
2659,74,2820,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,1/25/1997,827.16,Male,44,42,40-50,Engineer I,Manufacturing,Affluent Customer,Yes,2295,New South Wales,8,Australia,83,1
3106,62,2816,10/8/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Female,87,32,30-40,Administrative Assistant II,Financial Services,Mass Customer,Yes,4226,QLD,9,Australia,83,1
3389,3,934,10/8/2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,5/7/2011,1702.55,Male,76,25,<30,Human Resources Manager,Manufacturing,Mass Customer,No,2036,New South Wales,12,Australia,83,0
3402,8,2726,10/8/2017,FALSE,Approved,Solex,Road,medium,small,1703.52,1516.13,4/16/2011,187.39,Male,49,45,40-50,Administrative Officer,Financial Services,Affluent Customer,No,2261,New South Wales,7,Australia,83,0
3828,68,3379,10/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,12/6/2016,1592.19,Female,51,22,<30,Food Chemist,Health,Mass Customer,Yes,3146,Victoria,11,Australia,83,1
4782,12,104,10/8/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,9/9/1994,1069.55,Female,40,43,40-50,Automation Specialist II,Health,Mass Customer,Yes,4171,QLD,10,Australia,83,1
5497,58,2768,10/8/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Male,86,26,<30,Executive Secretary,Manufacturing,Mass Customer,No,2016,New South Wales,12,Australia,83,0
5591,32,2331,10/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,3/18/2003,431.33,Female,48,58,50-60,Database Administrator III,Financial Services,Mass Customer,Yes,2567,New South Wales,8,Australia,83,1
5664,8,2183,10/8/2017,TRUE,Approved,Solex,Road,medium,small,1703.52,1516.13,9/9/1994,187.39,Female,61,49,40-50,Programmer Analyst IV,Manufacturing,Mass Customer,Yes,4132,QLD,4,Australia,83,1
6106,90,2464,10/8/2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,78,38,30-40,Speech Pathologist,Retail,Mass Customer,No,2573,New South Wales,8,Australia,83,0
6257,77,951,10/8/2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,1/10/2011,445.21,Male,44,22,<30,Assistant Media Planner,Entertainment,Mass Customer,No,2570,New South Wales,9,Australia,83,0
7048,63,28,10/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/2/1992,1383.61,Male,5,48,40-50,Senior Quality Engineer,Health,Affluent Customer,Yes,4868,QLD,4,Australia,83,1
7489,89,1337,10/8/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,4/20/1993,1305.25,Female,15,33,30-40,Structural Engineer,Health,Mass Customer,No,3806,Victoria,8,Australia,83,0
8048,29,1226,10/8/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,10/11/1992,135.85,Female,32,40,30-40,Director of Sales,Health,Mass Customer,Yes,3029,Victoria,7,Australia,83,1
8519,0,124,10/8/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,7/26/1999,72.6,Female,27,26,<30,Administrative Assistant II,Health,High Net Worth,Yes,3074,Victoria,8,Australia,83,1
9012,57,1022,10/8/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,9/9/1994,1630.25,Female,56,31,30-40,Assistant Manager,Financial Services,Affluent Customer,Yes,2136,New South Wales,10,Australia,83,1
9128,63,1451,10/8/2017,TRUE,Approved,Solex,Standard,medium,medium,1483.2,99.59,10/24/1995,1383.61,Female,32,44,40-50,Junior Executive,Argiculture,Mass Customer,Yes,2567,New South Wales,9,Australia,83,1
9545,14,1206,10/8/2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,8/5/2003,152.55,Female,13,43,40-50,Paralegal,Financial Services,Mass Customer,No,3429,Victoria,5,Australia,83,0
10256,0,1406,10/8/2017,TRUE,Approved,Solex,Standard,medium,medium,100.35,75.26,3/29/2016,25.09,Male,3,51,50-60,Cost Accountant,Financial Services,High Net Worth,Yes,3049,Victoria,6,Australia,83,1
10343,10,868,10/8/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,8/4/2007,1103.43,Female,84,42,40-50,VP Accounting,Financial Services,Mass Customer,Yes,2768,New South Wales,10,Australia,83,1
10462,34,3394,10/8/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Male,39,47,40-50,Environmental Specialist,Health,Mass Customer,No,2019,New South Wales,10,Australia,83,0
11372,85,2809,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,8/2/2015,547.28,Female,44,52,50-60,Statistician IV,Retail,Mass Customer,No,3065,Victoria,12,Australia,83,0
12233,30,536,10/8/2017,TRUE,Approved,Solex,Standard,high,medium,748.17,448.9,4/11/2015,299.27,Female,64,62,60+,Recruiting Manager,Manufacturing,Affluent Customer,No,2145,New South Wales,7,Australia,83,0
12367,93,1820,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,11/3/2000,834.94,Male,12,25,<30,Software Engineer II,IT,Affluent Customer,No,2769,New South Wales,10,Australia,83,0
12858,90,1021,10/8/2017,TRUE,Approved,Solex,Standard,low,medium,945.04,507.58,12/19/1995,437.46,Male,16,44,40-50,Mechanical Systems Engineer,Retail,High Net Worth,No,2761,New South Wales,8,Australia,83,0
13015,58,2620,10/8/2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,10/18/2015,771.12,Male,26,22,<30,Civil Engineer,Manufacturing,Mass Customer,No,2190,New South Wales,10,Australia,83,0
13138,10,2528,10/8/2017,FALSE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Male,81,43,40-50,Senior Editor,Financial Services,Affluent Customer,No,4161,QLD,7,Australia,83,0
13407,74,3431,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,5/22/2000,827.16,Male,97,25,<30,Community Outreach Specialist,Property,Affluent Customer,No,3500,Victoria,1,Australia,83,0
13623,21,82,10/8/2017,TRUE,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,3/3/2014,1103.43,Female,93,56,50-60,Software Test Engineer III,Property,High Net Worth,No,3977,Victoria,8,Australia,83,0
13851,72,2638,10/8/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,5/22/2006,90.1,Male,1,44,40-50,Budget/Accounting Analyst III,IT,Mass Customer,Yes,2100,New South Wales,11,Australia,83,1
14309,48,125,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44,Female,94,61,60+,Computer Systems Analyst II,Property,Mass Customer,No,2213,New South Wales,10,Australia,83,0
14310,86,1331,10/8/2017,FALSE,Approved,Norco Bicycles,Road,high,large,774.53,464.72,3/18/2003,309.81,Male,12,34,30-40,Tax Accountant,Telecommunications,High Net Worth,No,3910,Victoria,7,Australia,83,0
14874,55,1388,10/8/2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,7/21/2003,1295.43,Male,86,49,40-50,Internal Auditor,Financial Services,Mass Customer,No,3028,Victoria,8,Australia,83,0
15526,70,971,10/8/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,5/6/1991,830.24,Male,11,33,30-40,Geologist I,Manufacturing,High Net Worth,No,3428,Victoria,7,Australia,83,0
16440,34,2909,10/8/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Female,31,42,40-50,Associate Professor,Entertainment,High Net Worth,No,3198,Victoria,9,Australia,83,0
16494,41,1891,10/8/2017,TRUE,Approved,Solex,Road,medium,medium,416.98,312.74,11/22/2016,104.24,Male,6,31,30-40,Marketing Manager,Retail,Mass Customer,Yes,2127,New South Wales,8,Australia,83,1
16815,79,2516,10/8/2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,9/9/2003,737.57,Female,42,54,50-60,Registered Nurse,Health,Mass Customer,No,4070,QLD,5,Australia,83,0
17772,19,1047,10/8/2017,FALSE,Approved,OHM Cycles,Road,high,large,12.01,7.21,3/8/2009,4.8,Male,39,43,40-50,VP Accounting,Financial Services,Affluent Customer,No,2871,New South Wales,7,Australia,83,0
18412,1,503,10/8/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,9/15/2012,448.68,Male,87,32,30-40,Dental Hygienist,Health,Affluent Customer,Yes,2133,New South Wales,10,Australia,83,1
81,84,759,10/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,10/2/1992,198.22,Male,89,58,50-60,Clinical Specialist,Health,High Net Worth,No,2227,New South Wales,10,Australia,84,0
474,18,1001,10/7/2017,TRUE,Approved,Solex,Standard,medium,medium,575.27,431.45,3/12/2013,143.82,Male,63,42,40-50,Recruiter,Retail,Mass Customer,No,4869,QLD,3,Australia,84,0
1329,73,54,10/7/2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,333.18,7/25/2004,1612.25,Female,2,55,50-60,Sales Associate,Property,Mass Customer,Yes,2142,New South Wales,8,Australia,84,1
1336,43,1016,10/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,649.49,7/28/2014,502.47,Male,0,62,60+,Legal Assistant,IT,Mass Customer,Yes,3934,Victoria,11,Australia,84,1
1427,82,1642,10/7/2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,12/16/1998,459.46,Male,97,39,30-40,Systems Administrator II,Manufacturing,Affluent Customer,Yes,2090,New South Wales,10,Australia,84,1
1683,25,2468,10/7/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,4/10/2012,802.26,Male,51,26,<30,Marketing Assistant,Retail,High Net Worth,No,4014,QLD,8,Australia,84,0
1963,55,3015,10/7/2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,4/16/2011,1295.43,Female,25,21,<30,Assistant Manager,Retail,Affluent Customer,No,4214,QLD,9,Australia,84,0
2106,90,2336,10/7/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,5/10/2005,72.6,Male,59,43,40-50,Dental Hygienist,Health,Affluent Customer,No,2566,New South Wales,8,Australia,84,0
2603,73,3184,10/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,5/22/2006,1612.25,Female,2,45,40-50,Civil Engineer,Manufacturing,Affluent Customer,Yes,2196,New South Wales,10,Australia,84,1
3198,44,3242,10/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,3/19/2008,1660.88,Female,4,63,60+,General Manager,Manufacturing,Affluent Customer,Yes,3168,Victoria,8,Australia,84,1
3434,56,1019,10/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1/21/1991,45.96,Male,42,48,40-50,Human Resources Assistant II,Manufacturing,Mass Customer,Yes,2540,New South Wales,8,Australia,84,1
3494,49,235,10/7/2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,6/4/2012,133.38,Female,30,45,40-50,Social Worker,Health,Mass Customer,No,2018,New South Wales,8,Australia,84,0
4229,37,1838,10/7/2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,5/10/1997,1544.61,Female,14,57,50-60,Business Systems Development Analyst,Financial Services,Affluent Customer,Yes,3145,Victoria,11,Australia,84,1
4594,15,2650,10/7/2017,TRUE,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,11/9/1996,209.84,Female,33,26,<30,Business Systems Development Analyst,IT,Affluent Customer,Yes,4213,QLD,8,Australia,84,1
4752,48,3402,10/7/2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,7/28/2014,812.44,Female,73,36,30-40,Statistician II,Retail,Mass Customer,No,2880,New South Wales,1,Australia,84,0
5372,45,2502,10/7/2017,FALSE,Approved,Solex,Standard,medium,medium,441.49,84.99,6/4/2012,356.5,Female,6,57,50-60,Structural Engineer,Manufacturing,Mass Customer,Yes,3046,Victoria,9,Australia,84,1
5905,0,664,10/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,10/4/1997,45.96,Male,38,27,<30,Research Nurse,Health,High Net Worth,No,4870,QLD,5,Australia,84,0
6211,9,3170,10/7/2017,TRUE,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,11/7/1991,75.14,Female,67,53,50-60,Nurse Practicioner,Entertainment,Mass Customer,No,3138,Victoria,8,Australia,84,0
7312,31,3087,10/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,11/10/2006,57.73,Male,64,35,30-40,Social Worker,Health,Mass Customer,No,2567,New South Wales,8,Australia,84,0
8268,58,2625,10/7/2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,5/21/2015,771.12,Female,45,49,40-50,Research Assistant I,Manufacturing,Affluent Customer,Yes,3810,Victoria,6,Australia,84,1
8987,73,2386,10/7/2017,FALSE,Approved,Solex,Standard,medium,medium,1945.43,333.18,8/31/2002,1612.25,Female,93,24,<30,Compensation Analyst,Financial Services,Mass Customer,No,2200,New South Wales,9,Australia,84,0
10219,0,2458,10/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,5/6/1991,135.85,Female,73,57,50-60,Media Manager II,Manufacturing,High Net Worth,Yes,2165,New South Wales,10,Australia,84,1
10410,5,1656,10/7/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/17/2004,114.93,Male,59,44,40-50,Chief Design Engineer,Financial Services,Mass Customer,Yes,4560,QLD,8,Australia,84,1
10934,33,1553,10/7/2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1,Female,68,65,60+,Administrative Assistant IV,Retail,High Net Worth,No,2148,New South Wales,8,Australia,84,0
11183,59,1357,10/7/2017,TRUE,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,1/5/2003,155.65,Male,69,28,<30,Research Nurse,Health,High Net Worth,No,3380,Victoria,1,Australia,84,0
12957,0,1405,10/7/2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,3/29/2016,41.13,Female,52,63,60+,VP Product Management,Manufacturing,High Net Worth,Yes,3020,Victoria,4,Australia,84,1
14083,57,2226,10/7/2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1/21/1991,1630.25,Female,10,66,60+,Biostatistician II,Entertainment,Mass Customer,No,4037,QLD,8,Australia,84,0
15119,46,3386,10/7/2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,7/20/1999,1544.61,Male,24,22,<30,Structural Engineer,IT,High Net Worth,Yes,2705,New South Wales,1,Australia,84,1
15228,47,2253,10/7/2017,FALSE,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,7/28/2014,189.28,Female,28,62,60+,Office Assistant I,Manufacturing,Affluent Customer,Yes,2768,New South Wales,10,Australia,84,1
15300,25,3068,10/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,2/4/2016,709.34,Female,88,31,30-40,Automation Specialist I,Manufacturing,Affluent Customer,No,3072,Victoria,7,Australia,84,0
15325,62,1832,10/7/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,8/20/2010,179.44,Female,53,57,50-60,Programmer Analyst III,Manufacturing,Mass Customer,Yes,4701,QLD,3,Australia,84,1
15999,61,3042,10/7/2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,12/16/1998,64.51,Male,76,50,40-50,Engineer II,Property,High Net Worth,Yes,4455,QLD,2,Australia,84,1
17235,67,2181,10/7/2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,10/22/2005,167.21,Male,99,47,40-50,Account Executive,IT,Mass Customer,Yes,2032,New South Wales,11,Australia,84,1
17999,14,1470,10/7/2017,TRUE,Approved,Solex,Standard,high,large,1842.92,1105.75,12/6/2016,737.17,Male,62,26,<30,Senior Cost Accountant,Financial Services,High Net Worth,Yes,2528,New South Wales,8,Australia,84,1
18273,26,1556,10/7/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,11/10/1991,1230.3,Male,30,35,30-40,Web Developer III,Manufacturing,Mass Customer,Yes,2147,New South Wales,9,Australia,84,1
19198,19,1654,10/7/2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,8/29/2011,114.93,Female,67,32,30-40,Professor,IT,High Net Worth,Yes,3630,Victoria,1,Australia,84,1
19270,29,2366,10/7/2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,12/19/1995,135.85,Female,51,46,40-50,Web Designer I,Health,Mass Customer,Yes,2300,New South Wales,9,Australia,84,1
19544,25,461,10/7/2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,3/22/2002,709.34,Female,19,42,40-50,Social Worker,Health,Mass Customer,Yes,2118,New South Wales,10,Australia,84,1
774,12,3402,10/6/2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,8/17/2004,1069.55,Female,73,36,30-40,Statistician II,Retail,Mass Customer,No,2880,New South Wales,1,Australia,85,0
1262,0,2679,10/6/2017,FALSE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,5,31,30-40,Director of Sales,Financial Services,High Net Worth,No,2756,New South Wales,8,Australia,85,0
1271,52,2472,10/6/2017,FALSE,Approved,Solex,Road,medium,large,1777.8,820.78,11/10/2006,957.02,Male,99,32,30-40,Product Engineer,Health,High Net Worth,Yes,3160,Victoria,7,Australia,85,1
1462,33,3101,10/6/2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,1610.9,3/19/2008,199.1,Male,68,34,30-40,Geological Engineer,Manufacturing,High Net Worth,No,2135,New South Wales,12,Australia,85,0
1585,40,596,10/6/2017,TRUE,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2/2/2006,583.27,Female,9,53,50-60,Recruiter,Property,Affluent Customer,No,4340,QLD,2,Australia,85,0
2899,13,1944,10/6/2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,826.51,12/11/2007,751.02,Male,73,41,40-50,Programmer III,Argiculture,High Net Worth,Yes,3190,Victoria,8,Australia,85,1
3540,62,214,10/6/2017,TRUE,Approved,Solex,Standard,medium,medium,478.16,298.72,6/23/1993,179.44,Male,82,64,60+,Food Chemist,Health,Mass Customer,No,4220,QLD,9,Australia,85,0
5256,66,491,10/6/2017,FALSE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,4/11/2015,64.93,Male,45,45,40-50,Speech Pathologist,Property,Affluent Customer,Yes,3775,Victoria,10,Australia,85,1
5407,70,2024,10/6/2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,5/22/2000,198.29,Female,69,21,<30,VP Sales,IT,Mass Customer,Yes,4306,QLD,3,Australia,85,1
5409,45,1229,10/6/2017,TRUE,Approved,Solex,Standard,medium,medium,441.49,84.99,4/12/1993,356.5,Male,38,21,<30,GIS Technical Architect,Manufacturing,Affluent Customer,Yes,2119,New South Wales,11,Australia,85,1
5962,75,3402,10/6/2017,TRUE,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,5/22/2006,1010.02,Female,73,36,30-40,Statistician II,Retail,Mass Customer,No,2880,New South Wales,1,Australia,85,0
6117,66,2331,10/6/2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,525.33,11/5/2010,64.93,Female,48,58,50-60,Database Administrator III,Financial Services,Mass Customer,Yes,2567,New South Wales,8,Australia,85,1
6772,33,934,10/6/2017,FALSE,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,12/4/1999,144.26,Male,76,25,<30,Human Resources Manager,Manufacturing,Mass Customer,No,2036,New South Wales,12,Australia,85,0
